2023-02-04 19:35:47.823 | DEBUG    | __main__:<module>:132 - Бот был запущен
2023-02-04 19:35:53.523 | INFO     | __main__:start_handler:192 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:36:17.948 | DEBUG    | __main__:<module>:132 - Бот был запущен
2023-02-04 19:36:22.161 | INFO     | __main__:start_handler:192 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:36:49.010 | DEBUG    | __main__:<module>:132 - Бот был запущен
2023-02-04 19:36:53.476 | INFO     | __main__:start_handler:192 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:36:53.867 | INFO     | __main__:anti_flood:128 - Обнаружен спаммер
2023-02-04 19:36:54.518 | INFO     | __main__:anti_flood:128 - Обнаружен спаммер
2023-02-04 19:38:49.947 | DEBUG    | __main__:<module>:133 - Бот был запущен
2023-02-04 19:38:56.752 | INFO     | __main__:start_handler:193 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:39:19.433 | DEBUG    | __main__:<module>:134 - Бот был запущен
2023-02-04 19:39:25.423 | INFO     | __main__:start_handler:194 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:41:26.162 | DEBUG    | __main__:<module>:131 - Бот был запущен
2023-02-04 19:41:31.979 | INFO     | __main__:start_handler:191 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:41:32.828 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер:  1074797971
2023-02-04 19:46:39.025 | DEBUG    | __main__:<module>:131 - Бот был запущен
2023-02-04 19:46:46.098 | INFO     | __main__:start_handler:191 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:46:47.237 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:50:40.641 | DEBUG    | __main__:<module>:131 - Бот был запущен
2023-02-04 19:52:32.523 | INFO     | __main__:start_handler:191 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:52:32.916 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:33.612 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:36.160 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:36.726 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:47.907 | INFO     | __main__:last_block_handler:209 - Введена команда /last пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:52:57.134 | INFO     | __main__:last_block_handler:209 - Введена команда /last пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:52:57.294 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.296 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.298 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.300 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.302 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.305 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.307 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.309 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:52:57.311 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:53:12.530 | INFO     | __main__:exchange_handler:233 - Введена команда /exchange пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:53:13.398 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:53:13.965 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:53:15.731 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:53:24.615 | INFO     | __main__:block_handler:252 - Введена команда /block пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:53:26.511 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:53:27.314 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
2023-02-04 19:53:29.419 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер: ID:  1074797971
